SR_NO,VOLTAGE,CURRENT,POWER,MODULE_TEMP,AMBIENT_TEMP,IR
2476,19.51,0.02,0.42,548,420,1010
2477,19.51,0.02,0.42,549,420,1010
2478,19.51,0.05,1,546,420,1009
2479,19.51,0.1,1.97,547,419,1009
2480,19.51,0,0.04,547,418,1010
2481,19.51,0.06,1.2,548,418,1011
2482,19.51,0.06,1.2,546,418,1011
2483,19.51,0.04,0.81,547,418,1011
2484,19.48,0.08,1.58,546,418,1009
2485,19.51,0.06,1.2,544,418,1009
2486,19.51,-0.01,-0.15,548,418,1010
2487,19.51,0.03,0.62,546,418,1010
2488,19.51,0.01,0.23,546,418,1010
2489,19.51,0.09,1.77,545,418,1011
2490,19.48,0.06,1.19,547,417,1010
2491,19.48,0.04,0.81,544,417,1010
2492,19.51,-0.02,-0.35,545,417,1010
2493,19.51,0.03,0.62,545,417,1011
2494,19.48,0.05,1,545,417,1011
2495,19.48,0.01,0.23,545,417,1010
2496,19.48,0.03,0.62,544,417,1010
2497,19.51,0.04,0.81,544,418,1009
2498,19.48,0.02,0.42,545,418,1009
2499,19.48,0.04,0.81,545,418,1010
2500,19.48,0.05,1,544,418,1010
2501,19.48,0.06,1.19,544,419,1011
2502,19.51,0.05,1,546,418,1010
2503,19.51,0.05,1,545,418,1009
2504,19.48,-0.01,-0.15,544,419,1010
2505,19.51,0.03,0.62,546,419,1011
2506,19.48,0.04,0.81,544,418,1010
2507,19.51,-0.01,-0.15,545,419,1011
2508,19.48,0.05,1,546,419,1010
2509,19.48,0.07,1.39,545,419,1011
2510,19.48,0,0.04,545,419,1011
2511,19.48,0.01,0.23,545,419,1011
2512,19.48,0.03,0.62,546,419,1011
2513,19.46,0.07,1.38,546,419,1011
2514,19.46,0,0.04,545,419,1010
2515,19.48,0.04,0.81,547,419,1010
2516,19.48,0.04,0.81,546,420,1009
2517,19.48,0.06,1.19,544,420,1011
2518,19.46,0.08,1.58,547,420,1009
2519,19.46,0.02,0.42,545,420,1010
2520,19.51,0.01,0.23,544,420,1009
2521,19.48,0.03,0.62,547,420,1009
2522,19.46,0.05,1,546,420,1010
2523,19.46,0.02,0.42,545,420,1011
2524,19.46,0.04,0.81,547,420,1009
2525,19.48,0.02,0.42,547,420,1011
2526,19.46,0.07,1.38,546,420,1009
2527,19.48,0.01,0.23,546,420,1010
2528,19.43,0.04,0.81,547,420,1009
2529,19.46,0.01,0.23,546,419,1011
2530,19.46,0,0.04,546,419,1009
2531,19.48,0.02,0.42,546,419,1010
2532,19.43,0.06,1.19,544,419,1010
2533,19.43,0.06,1.19,545,419,1011
2534,19.46,0.04,0.81,546,419,1010
2535,19.41,0.04,0.81,546,418,1011
2536,19.46,0.02,0.42,545,418,1010
2537,19.43,0.01,0.23,545,418,1011
2538,19.46,0.03,0.62,545,418,1011
2539,19.43,0.05,1,547,417,1010
2540,19.43,0.03,0.61,547,417,1010
2541,19.43,0.05,1,546,417,1009
2542,19.46,0.03,0.62,545,417,1011
2543,19.46,0.04,0.81,545,417,1011
2544,19.46,0.03,0.62,547,417,1010
2545,19.43,0.02,0.42,546,416,1010
2546,19.46,0.04,0.81,546,416,1010
2547,19.46,0.04,0.81,545,417,1011
2548,19.48,0.03,0.62,547,416,1010
2549,19.43,0.05,1,545,417,1011
2550,19.46,0.05,1,545,417,1010
2551,19.43,0.03,0.61,546,416,1010
2552,19.43,0.06,1.19,545,417,1010
2553,19.43,0.08,1.58,545,417,1009
2554,19.43,0.06,1.19,547,417,1010
2555,19.43,0.04,0.81,546,417,1010
2556,19.46,0.01,0.23,545,417,1009
2557,19.43,0.04,0.81,545,417,1009
2558,19.46,0.04,0.81,544,417,1010
2559,19.46,0,0.04,545,417,1010
2560,19.43,0.07,1.38,545,417,1011
2561,19.46,0.03,0.62,545,417,1009
2562,19.41,0.02,0.42,545,416,1010
2563,19.43,0.01,0.23,545,417,1010
2564,19.43,0.06,1.19,545,417,1011
2565,19.43,0.09,1.77,546,417,1011
2566,19.43,0.02,0.42,545,417,1011
2567,19.43,0.05,1,545,417,1010
2568,19.43,0.07,1.38,545,417,1010
2569,19.41,0.05,1,544,417,1009
2570,19.43,0.02,0.42,545,417,1010
2571,19.43,-0.01,-0.15,544,417,1009
2572,19.41,0.04,0.81,545,417,1011
2573,19.46,0.04,0.81,544,417,1009
2574,19.43,0.06,1.19,545,417,1011
2575,19.46,0.02,0.42,544,417,1011
2576,19.43,0.04,0.81,544,417,1011
2577,19.43,0.02,0.42,544,417,1010
2578,19.46,-0.03,-0.54,544,416,1009
2579,19.41,0.04,0.81,547,417,1011
2580,19.43,0.07,1.38,544,417,1010
2581,19.46,0.03,0.62,544,417,1010
2582,19.41,0.05,1,543,416,1011
2583,19.43,0.03,0.61,544,416,1010
2584,19.41,0.01,0.23,543,416,1011
2585,19.43,0,0.04,543,416,1009
2586,19.41,0.04,0.81,544,416,1010
2587,19.43,0.04,0.81,543,416,1011
2588,19.43,0.07,1.38,543,416,1011
2589,19.43,0.01,0.23,542,416,1011
2590,19.41,0.05,1,546,415,1009
2591,19.46,0.01,0.23,543,415,1009
2592,19.46,0.06,1.19,543,415,1010
2593,19.46,0.03,0.62,542,416,1011
2594,19.43,0.03,0.61,543,416,1011
2595,19.41,0.02,0.42,542,416,1009
2596,19.43,0.06,1.19,541,416,1009
2597,19.43,0.03,0.61,541,416,1009
2598,19.46,0.04,0.81,542,416,1011
2599,19.46,0.02,0.42,539,416,1009
2600,19.46,0.06,1.19,540,416,1009
2601,19.43,0.01,0.23,540,416,1010
2602,19.43,0.04,0.81,540,416,1011
2603,19.46,0.05,1,540,416,1010
2604,19.46,-0.02,-0.35,540,416,1010
2605,19.43,0.01,0.23,540,416,1010
2606,19.43,0,0.04,541,416,1010
2607,19.43,-0.01,-0.15,539,417,1009
2608,19.43,0.04,0.81,542,417,1009
2609,19.41,0.06,1.19,539,417,1010
2610,19.43,0.02,0.42,541,417,1010
2611,19.41,0.03,0.61,540,417,1009
2612,19.43,0.03,0.61,540,418,1011
2613,19.41,0.04,0.81,541,417,1009
2614,19.43,0.1,1.96,539,417,1009
2615,19.43,0.02,0.42,539,417,1009
2616,19.43,0,0.04,540,417,1010
2617,19.43,0.08,1.58,540,418,1008
2618,19.43,0.06,1.19,539,417,1010
2619,19.43,0.02,0.42,540,418,1010
2620,19.41,0.04,0.81,539,418,1010
2621,19.43,0.04,0.81,540,418,1009
2622,19.41,0.02,0.42,541,418,1008
2623,19.43,0.03,0.61,539,418,1009
2624,19.41,0.09,1.77,542,418,1011
2625,19.41,0.02,0.42,541,419,1008
2626,19.41,0.06,1.19,539,418,1009
2627,19.41,0.01,0.23,541,419,1008
2628,19.41,0.07,1.38,539,419,1008
2629,19.41,0.06,1.19,538,419,1008
2630,19.43,0.05,1,540,420,1009
2631,19.41,0,0.04,539,420,1010
2632,19.41,0.04,0.81,538,420,1008
2633,19.41,0.05,1,539,420,1008
2634,19.41,0.06,1.19,538,420,1011
2635,19.43,0.03,0.61,539,420,1013
2636,19.34,0.06,1.19,538,421,1012
2637,19.41,0.04,0.81,538,421,1012
2638,19.41,0.06,1.19,539,421,1013
2639,19.41,0.03,0.61,539,421,1013
2640,19.36,0.04,0.8,538,421,1013
2641,19.43,0.03,0.61,542,422,1012
2642,19.41,0.03,0.61,540,422,1013
2643,19.43,0.06,1.19,541,422,1014
2644,19.43,0.01,0.23,541,423,1012
2645,19.38,0.05,1,541,423,1012
2646,19.41,0,0.04,541,423,1012
2647,19.43,0.05,1,542,423,1013
2648,18.99,0.06,1.16,542,423,1013
2649,14.84,0.08,1.2,543,423,1012
2650,19.41,0.04,0.81,543,423,1012
2651,19.41,0.06,1.19,543,423,1012
2652,19.36,0.06,1.19,544,423,1012
2653,19.43,0.01,0.23,544,422,1011
2654,19.41,0.02,0.42,545,422,1012
2655,19.41,0.05,1,544,422,1012
2656,19.43,0.05,1,544,422,1012
2657,19.41,0.02,0.42,543,422,1013
2658,19.43,0.02,0.42,546,422,1011
2659,19.41,0.04,0.81,545,422,1012
2660,19.43,0.01,0.23,546,422,1013
2661,19.41,0.04,0.81,544,421,1012
2662,19.41,0.08,1.57,545,421,1013
2663,19.41,0.04,0.81,544,421,1012
2664,19.41,0.03,0.61,543,421,1012
2665,19.41,0,0.04,545,421,1013
2666,19.41,0.06,1.19,546,421,1013
2667,19.41,0.06,1.19,547,421,1012
2668,19.41,0.05,1,545,420,1012
2669,19.41,0.03,0.61,546,421,1013
2670,19.41,0.05,1,547,420,1011
2671,19.41,0.03,0.61,546,420,1011
2672,19.43,0.03,0.61,545,420,1013
2673,19.41,0.03,0.61,545,420,1012
2674,19.43,0.01,0.23,545,420,1013
2675,19.41,0,0.04,547,420,1012
2676,19.43,-0.01,-0.15,546,420,1013
2677,19.41,0.08,1.57,547,419,1011
2678,19.43,0.04,0.81,546,420,1013
2679,19.41,-0.01,-0.15,546,420,1012
2680,19.41,0.04,0.81,544,419,1011
2681,19.43,0.01,0.23,545,419,1012
2682,19.41,0.05,1,544,419,1012
2683,19.43,0.03,0.61,546,419,1013
2684,19.43,0.03,0.61,544,419,1012
2685,19.41,0.04,0.81,545,419,1013
2686,19.41,0.04,0.81,545,419,1011
2687,19.43,0.05,1,546,418,1012
2688,19.41,0.02,0.42,544,418,1012
2689,19.41,0.06,1.19,545,419,1012
2690,19.41,0.03,0.61,545,418,1012
2691,19.41,0.02,0.42,546,419,1013
2692,19.41,0.03,0.61,545,419,1012
2693,19.43,0.07,1.38,546,418,1012
2694,19.41,0.03,0.61,546,419,1012
2695,19.43,0.07,1.38,547,419,1013
2696,19.41,0.07,1.38,547,419,1012
2697,19.43,0.08,1.58,545,419,1012
2698,19.41,0.03,0.61,547,419,1013
2699,19.41,0.06,1.19,545,419,1013
2700,19.43,0.02,0.42,548,419,1012
2701,19.41,0.05,1,547,418,1012
2702,19.38,0.07,1.38,548,419,1012
2703,19.43,0.04,0.81,547,419,1011
2704,19.41,0.04,0.81,547,419,1012
2705,19.41,0.05,1,548,419,1012
2706,19.43,0.05,1,548,419,1012
2707,19.38,0.05,1,548,420,1012
2708,19.41,0.05,1,548,419,1013
2709,19.41,0.04,0.81,548,419,1012
2710,19.41,0.05,1,549,419,1013
2711,19.43,0.03,0.61,548,419,1013
2712,19.38,0.04,0.8,549,419,1013
2713,19.38,0.06,1.19,549,419,1012
2714,19.41,0.04,0.81,548,419,1012
2715,19.41,0.03,0.61,550,419,1012
2716,19.41,0.05,1,550,419,1012
2717,19.41,0.03,0.61,550,419,1012
2718,19.38,0.07,1.38,550,419,1011
2719,19.41,0.01,0.23,549,420,1013
2720,19.41,0,0.04,550,419,1012
2721,19.38,0.04,0.8,550,420,1012
2722,19.38,0.05,1,550,419,1013
2723,19.38,0.02,0.42,551,419,1014
2724,19.43,0.04,0.81,550,419,1012
2725,19.41,0,0.04,550,419,1013
2726,19.38,0.07,1.38,550,419,1013
2727,19.41,0.01,0.23,552,420,1011
2728,19.38,0.03,0.61,551,419,1012
2729,19.41,0.06,1.19,552,420,1012
2730,19.41,0.05,1,551,420,1013
2731,19.38,0.03,0.61,553,420,1012
2732,19.38,0.05,1,552,420,1012
2733,19.38,0.04,0.8,550,420,1012
2734,19.38,0.03,0.61,551,420,1012
2735,19.43,0.06,1.19,553,420,1011
2736,19.41,0.02,0.42,552,420,1012
2737,19.41,0.03,0.61,552,420,1013
2738,19.41,0.04,0.81,552,420,1012
2739,19.38,0.03,0.61,554,420,1013
2740,19.38,0.03,0.61,552,420,1012
2741,19.41,0.02,0.42,553,420,1013
2742,19.38,0.02,0.42,554,420,1013
2743,19.41,0.05,1,552,419,1012
2744,19.38,0.02,0.42,553,419,1012
2745,19.38,0.01,0.23,553,420,1013
2746,19.38,0.06,1.19,553,419,1012
2747,19.41,0.02,0.42,553,419,1014
2748,19.38,0.05,1,553,419,1013
2749,19.38,0.07,1.38,555,419,1013
2750,19.38,0.07,1.38,553,419,1012
2751,19.36,0.07,1.38,554,419,1013
2752,19.36,0.01,0.23,552,419,1012
2753,19.38,0.05,1,553,419,1013
2754,19.38,0.05,1,554,419,1012
2755,19.38,0.05,1,553,419,1012
2756,19.38,0,0.04,553,419,1013
2757,19.38,0.06,1.19,554,419,1013
2758,19.36,0,0.04,555,419,1013
2759,19.38,0.02,0.42,553,419,1012
2760,19.36,0.02,0.42,553,419,1011
2761,19.36,0.03,0.61,553,419,1011
2762,19.36,0.04,0.8,553,420,1012
2763,19.36,0.03,0.61,554,419,1012
2764,19.38,0.05,1,555,419,1011
2765,19.36,0.04,0.8,552,419,1012
2766,19.38,0.03,0.61,555,419,1012
2767,19.34,0.05,0.99,553,419,1012
2768,19.38,0,0.04,552,419,1011
2769,19.36,0.03,0.61,553,419,1012
2770,19.38,0.03,0.61,555,419,1013
2771,19.36,0.03,0.61,554,420,1013
2772,19.36,0.01,0.23,554,419,1012
2773,19.38,0.01,0.23,556,419,1013
2774,19.38,0.07,1.38,555,419,1013
2775,19.36,0.06,1.19,554,419,1012
2776,19.36,0.04,0.8,554,419,1012
2777,19.36,0.08,1.57,555,419,1012
2778,19.41,0.02,0.42,555,420,1012
2779,19.38,0.05,1,555,420,1013
2780,19.41,0.02,0.42,554,420,1012
2781,19.41,0,0.04,554,420,1012
2782,19.38,0.03,0.61,555,420,1012
2783,19.41,0.08,1.57,554,420,1012
2784,19.38,0.07,1.38,553,420,1012
2785,19.38,0.03,0.61,555,421,1011
2786,19.38,0.08,1.57,555,421,1013
2787,19.38,0.05,1,555,421,1013
2788,19.38,0.04,0.8,555,422,1012
2789,19.41,0.03,0.61,556,422,1012
2790,19.41,0.06,1.19,556,422,1012
2791,19.38,0.09,1.76,556,422,1013
2792,19.38,0.02,0.42,558,422,1012
2793,19.36,0,0.04,557,422,1012
2794,19.34,0.07,1.38,557,422,1013
2795,19.38,0.02,0.42,557,422,1012
2796,19.36,0.09,1.76,557,422,1013
2797,19.38,0.04,0.8,557,422,1012
2798,19.36,0.04,0.8,557,422,1012
2799,19.36,0.01,0.23,557,422,1012
2800,19.36,0.03,0.61,556,422,1012
2801,19.38,0.08,1.57,558,422,1012
2802,19.38,0.06,1.19,556,422,1012
2803,19.38,0.05,1,556,422,1012
2804,19.36,0.07,1.38,555,422,1012
2805,19.36,0.07,1.38,555,422,1012
2806,19.36,0.07,1.38,555,422,1011
2807,19.36,0.11,2.14,555,422,1012
2808,19.36,0.04,0.8,556,422,1012
2809,19.34,0.06,1.19,558,422,1012
2810,19.38,0.06,1.19,557,422,1012
2811,19.34,0.07,1.38,556,422,1012
2812,19.36,0.03,0.61,555,422,1012
2813,19.34,0.06,1.19,556,423,1013
2814,19.36,0.04,0.8,556,422,1012
2815,19.36,-0.01,-0.15,557,422,1013
2816,19.36,0.02,0.42,555,422,1013
2817,19.36,0.05,1,556,422,1012
2818,19.36,0.04,0.8,558,423,1011
2819,19.34,0.06,1.19,556,423,1013
2820,19.34,0.06,1.19,557,423,1012
2821,19.36,0.04,0.8,557,423,1012
2822,19.36,0.06,1.19,557,423,1012
2823,19.34,-0.01,-0.15,557,424,1012
2824,19.34,-0.01,-0.15,558,424,1012
2825,19.36,0.05,1,559,424,1013
2826,19.36,0.05,1,559,424,1012
2827,19.36,0.05,1,557,424,1012
2828,19.34,0.02,0.42,558,425,1013
2829,19.36,0.03,0.61,559,424,1011
2830,19.34,0.07,1.38,558,425,1012
2831,19.36,0.02,0.42,560,425,1012
2832,19.36,0.07,1.38,560,425,1012
2833,19.36,0.07,1.38,559,425,1012
2834,19.36,0.01,0.23,560,425,1012
2835,19.36,0.01,0.23,559,424,1012
2836,19.36,0.08,1.57,559,424,1013
2837,19.36,0.02,0.42,559,424,1013
2838,19.36,0.03,0.61,561,424,1011
2839,19.34,0.05,0.99,560,423,1012
2840,19.34,0.05,0.99,561,423,1012
2841,19.36,0.01,0.23,560,423,1013
2842,19.34,0.03,0.61,561,423,1012
2843,19.34,0.05,0.99,561,422,1011
2844,19.34,-0.02,-0.34,559,423,1012
2845,19.34,0.04,0.8,562,423,1013
2846,19.31,0.04,0.8,561,423,1013
2847,19.34,0.02,0.42,562,423,1013
2848,19.34,0.04,0.8,560,423,1014
2849,19.34,0.04,0.8,562,423,1013
2850,19.34,0.05,0.99,561,423,1012
2851,19.34,-0.01,-0.15,560,423,1012
2852,19.34,0.06,1.19,561,423,1013
2853,19.34,0.03,0.61,560,422,1013
2854,19.34,0.05,0.99,561,422,1013
2855,19.34,0.01,0.23,560,422,1012
2856,19.36,0.03,0.61,561,422,1013
2857,19.36,0,0.04,561,422,1013
2858,19.36,0.06,1.19,563,423,1013
2859,19.34,0.05,0.99,560,422,1012
2860,19.36,0.02,0.42,561,422,1012
2861,19.31,0.08,1.57,561,422,1013
2862,19.31,0.01,0.23,562,423,1012
2863,19.34,0.04,0.8,562,423,1013
2864,19.34,0.03,0.61,561,423,1012
2865,19.34,0.08,1.57,563,422,1013
2866,19.34,0.03,0.61,563,422,1012
2867,19.31,0.01,0.23,564,421,1013
2868,19.31,0.01,0.23,563,421,1012
2869,19.34,0.03,0.61,562,421,1012
2870,19.31,0.03,0.61,563,420,1013
2871,19.34,0.08,1.57,562,420,1012
2872,19.34,0.06,1.19,562,419,1013
2873,19.34,0.01,0.23,562,418,1013
2874,19.34,0.05,0.99,562,418,1013
2875,19.34,0.05,0.99,563,418,1012
2876,19.34,0.01,0.23,561,417,1013
2877,19.31,0.05,0.99,562,418,1013
2878,19.31,0.03,0.61,562,417,1013
2879,19.31,0.05,0.99,563,417,1011
2880,19.34,0.06,1.19,561,418,1013
2881,19.34,0.02,0.42,562,417,1013
2882,19.34,0.04,0.8,562,417,1012
2883,19.31,0.04,0.8,559,418,1013
2884,19.34,0.01,0.23,560,418,1013
2885,19.36,0.02,0.42,562,418,1012
2886,19.34,0.04,0.8,560,418,1012
2887,19.36,0.03,0.61,560,418,1013
2888,19.31,0,0.04,561,418,1013
2889,19.36,0.05,1,561,418,1012
2890,19.34,0.02,0.42,561,417,1013
2891,19.31,-0.01,-0.15,559,417,1012
2892,19.34,0.04,0.8,562,417,1013
2893,19.34,0.05,0.99,560,417,1012
2894,19.34,0.06,1.19,562,416,1011
2895,19.34,0.04,0.8,562,416,1013
2896,19.31,0.04,0.8,559,416,1013
2897,19.31,0.02,0.42,560,416,1013
2898,19.36,0.06,1.19,560,416,1012
2899,19.31,0.05,0.99,559,416,1013
2900,19.34,0.09,1.76,561,417,1013
2901,19.34,0.04,0.8,560,416,1012
2902,19.34,0.03,0.61,560,417,1013
2903,19.31,0,0.04,560,417,1013
2904,19.31,0.08,1.57,560,417,1013
2905,19.34,0.05,0.99,560,417,1013
2906,19.31,0.06,1.18,560,417,1011
2907,19.31,0.02,0.42,562,417,1012
2908,19.34,0.08,1.57,560,416,1012
2909,19.34,0.05,0.99,561,416,1013
2910,19.34,0.02,0.42,560,417,1012
2911,19.36,0.01,0.23,560,417,1012
2912,19.34,0.06,1.19,560,417,1012
2913,19.34,0.06,1.19,560,418,1012
2914,19.31,0.09,1.76,560,418,1013
2915,19.31,0.04,0.8,560,417,1011
2916,19.34,0.05,0.99,560,417,1013
2917,19.36,-0.01,-0.15,559,417,1011
2918,19.34,0,0.04,560,417,1011
2919,19.34,0.02,0.42,558,417,1012
2920,19.34,0.05,0.99,559,417,1012
2921,19.36,0.05,1,557,417,1013
2922,19.36,0.04,0.8,557,417,1013
2923,19.34,0.07,1.38,559,417,1013
2924,19.34,0.02,0.42,558,418,1011
2925,19.34,0.06,1.19,558,417,1012
2926,19.34,0.05,0.99,558,417,1012
2927,19.34,0,0.04,558,418,1013
2928,19.36,0.05,1,558,418,1013
2929,19.34,0.05,0.99,556,417,1011
2930,19.36,0.06,1.19,558,417,1012
2931,19.34,0.05,0.99,557,417,1012
2932,19.34,0.02,0.42,557,416,1012
2933,19.34,0.11,2.14,557,416,1013
2934,19.34,0.05,0.99,556,416,1012
2935,19.34,0.07,1.38,558,416,1012
2936,19.36,0.05,1,555,416,1012
2937,19.34,0.04,0.8,557,416,1012
2938,19.34,-0.01,-0.15,557,416,1012
2939,19.36,0.04,0.8,557,416,1012
2940,19.36,0.01,0.23,558,416,1013
2941,19.34,0.03,0.61,557,416,1013
2942,19.34,0.02,0.42,558,416,1012
2943,19.38,0.04,0.8,557,416,1012
2944,19.38,0.05,1,556,416,1012
2945,19.36,0.04,0.8,554,416,1012
2946,19.38,0.05,1,558,416,1012
2947,19.38,0.08,1.57,558,416,1013
2948,19.38,0.07,1.38,556,417,1012
2949,19.36,0.05,1,558,417,1012
2950,19.36,0.02,0.42,558,417,1013
2951,19.36,0.01,0.23,557,417,1012
2952,19.36,-0.03,-0.54,558,418,1012
2953,19.36,0.04,0.8,556,417,1013
2954,19.34,0.03,0.61,557,418,1012
2955,19.36,0.04,0.8,557,418,1012
2956,19.36,0.03,0.61,558,418,1013
2957,19.36,0.02,0.42,558,419,1013
2958,19.36,0.06,1.19,558,418,1013
2959,19.36,0.07,1.38,558,419,1013
2960,19.34,0.05,0.99,557,419,1013
2961,19.34,0,0.04,558,420,1011
2962,19.34,0.06,1.19,556,420,1012
2963,19.34,0.08,1.57,556,421,1012
2964,19.34,0.05,0.99,557,421,1012
2965,19.34,0.05,0.99,556,421,1012
2966,19.36,0.01,0.23,557,421,1011
2967,19.34,0.01,0.23,557,421,1012
2968,19.36,0.05,1,559,421,1012
2969,19.36,0.03,0.61,556,422,1011
2970,19.36,0,0.04,558,422,1012
2971,19.38,0.04,0.8,557,421,1012
2972,19.36,0.04,0.8,557,422,1013
2973,19.36,0,0.04,558,422,1013
2974,19.36,0.02,0.42,559,422,1013
2975,19.34,0.06,1.19,558,422,1013
2976,19.36,0,0.04,558,422,1012
2977,19.36,0.04,0.8,560,422,1012
2978,19.36,0.01,0.23,560,422,1012
2979,19.36,0.01,0.23,560,422,1013
2980,19.36,0.01,0.23,563,422,1011
2981,19.36,0.06,1.19,559,422,1011
2982,19.36,0.04,0.8,560,422,1013
2983,19.34,0.02,0.42,561,422,1011
2984,19.36,0.03,0.61,561,422,1012
2985,19.38,0,0.04,563,422,1012
2986,19.36,0.03,0.61,565,422,1012
2987,19.36,0.05,1,562,422,1013
2988,19.36,0,0.04,563,422,1012
2989,19.31,0.07,1.37,562,422,1012
2990,19.29,0.06,1.18,564,422,1012
2991,19.31,0.03,0.61,563,422,1012
2992,19.26,0.01,0.23,565,422,1013
2993,19.29,0.01,0.23,562,422,1011
2994,19.26,0.03,0.61,563,422,1013
2995,19.21,0.07,1.37,565,422,1012
2996,19.21,0.05,0.99,565,422,1011
2997,19.21,0.06,1.18,564,421,1011
2998,19.19,0.03,0.61,564,421,1013
2999,19.21,0.06,1.18,563,421,1012
3000,19.19,0,0.04,565,420,1012
3001,19.19,0.04,0.8,564,420,1010
3002,19.14,0.05,0.98,563,419,1012
3003,19.14,0.05,0.98,562,419,1013
3004,19.12,0.05,0.98,563,419,1012
3005,19.09,0.09,1.74,561,419,1013
3006,19.09,0.05,0.98,561,419,1011
3007,19.07,0.05,0.98,563,420,1010
3008,19.02,0.05,0.98,563,420,1013
3009,19.07,0.05,0.98,562,420,1011
3010,19.02,0.01,0.23,562,420,1011
3011,19.04,0.01,0.23,561,420,1011
3012,19.07,0.04,0.79,562,420,1010
3013,19.02,0.05,0.98,561,420,1011
3014,19.04,0.05,0.98,564,420,1012
3015,19.04,0.05,0.98,562,421,1011
3016,18.99,0.04,0.79,560,420,1010
3017,18.99,0.05,0.98,563,420,1011
3018,18.99,0.04,0.79,561,421,1011
3019,18.99,0,0.04,563,421,1011
3020,18.97,0.03,0.6,563,421,1011
3021,18.99,0.03,0.6,562,421,1010
3022,18.97,0.04,0.79,561,421,1010
3023,18.99,0.05,0.98,562,421,1011
3024,19.02,0.06,1.17,561,421,1011
3025,19.02,0.02,0.41,561,421,1011
3026,18.99,0,0.04,560,421,1011
3027,18.99,0.09,1.73,561,421,1010
3028,19.02,0.07,1.35,562,421,1010
3029,18.99,0.01,0.23,561,421,1010
3030,18.99,0.04,0.79,562,420,1011
3031,19.02,0,0.04,562,420,1011
3032,18.99,0.04,0.79,561,421,1013
3033,18.99,0.03,0.6,563,420,1011
3034,19.02,0.07,1.35,562,421,1011
3035,19.04,0.01,0.23,563,420,1011
3036,18.99,0.01,0.23,560,420,1011
3037,19.04,0.04,0.79,562,421,1011
3038,18.99,0.02,0.41,558,420,1011
3039,19.04,0.02,0.41,559,421,1011
3040,19.04,0.04,0.79,561,420,1011
3041,18.92,0.04,0.79,560,420,1010
3042,18.87,0.02,0.41,559,420,1009
3043,18.95,0.04,0.79,560,420,1010
3044,18.58,0.04,0.77,560,419,1011
3045,17.04,0.06,1.04,559,420,1011
3046,8.5,0.04,0.35,558,418,1011
3047,8.98,0.06,0.55,559,418,1011
3048,8.69,0,0.02,559,418,1011
3049,5.81,0.04,0.24,558,418,1012
3050,9.59,0,0.02,558,418,1012
3051,7.54,0.04,0.31,559,418,1013
3052,10.52,0.04,0.44,559,418,1012
3053,12.33,0.07,0.88,559,417,1011
3054,19.17,0.05,0.99,559,417,1012
3055,19.19,0.02,0.42,558,417,1011
3056,18.92,0.03,0.6,559,417,1012
3057,19.12,0.07,1.36,559,417,1011
3058,15.26,0,0.03,559,417,1011
3059,7.1,0,0.01,558,417,1012
3060,10.45,0.08,0.85,560,416,1012
3061,19.14,0.07,1.36,558,417,1011
3062,19.14,0.01,0.23,560,417,1011
3063,19.19,0,0.04,558,417,1013
3064,19.17,0.08,1.55,557,417,1011
3065,19.19,0.02,0.42,557,417,1011
3066,19.19,0.03,0.61,558,417,1012
3067,19.21,0.05,0.99,557,417,1011
3068,19.19,0.05,0.99,559,417,1012
3069,19.19,0.04,0.8,559,417,1011
3070,19.21,0.06,1.18,556,417,1011
3071,19.21,0.03,0.61,558,417,1013
3072,19.21,0.01,0.23,559,417,1012
3073,19.21,0.04,0.8,557,417,1012
3074,19.21,0.06,1.18,556,417,1013
3075,19.21,0.01,0.23,558,417,1013
3076,19.21,0.08,1.56,557,417,1012
3077,19.21,0.02,0.42,558,418,1011
3078,19.21,0.05,0.99,557,418,1011
3079,19.21,0.04,0.8,556,418,1012
3080,19.24,0.06,1.18,557,417,1012
3081,19.24,0,0.04,556,417,1012
3082,19.24,0.03,0.61,557,418,1013
3083,19.26,0.04,0.8,559,418,1012
3084,19.26,0.05,0.99,559,418,1013
3085,19.29,0.03,0.61,558,418,1013
3086,19.29,0.01,0.23,558,418,1013
3087,19.31,0.03,0.61,557,418,1013
3088,19.31,0.04,0.8,558,418,1011
3089,19.34,0.02,0.42,558,418,1012
3090,19.31,0.03,0.61,557,418,1012
3091,18.75,0.04,0.78,559,419,1013
3092,12.87,0.04,0.53,559,419,1011
3093,19.31,0.01,0.23,558,419,1013
3094,19.36,0.07,1.38,560,418,1012
3095,19.34,0.05,0.99,560,419,1012
3096,19.36,0.05,1,560,418,1012
3097,19.34,0.05,0.99,559,419,1012
3098,19.38,0.02,0.42,560,419,1012
3099,19.38,0.06,1.19,561,419,1012
3100,19.38,0.02,0.42,559,420,1012
3101,19.38,0.06,1.19,562,419,1012
3102,19.38,0.05,1,559,419,1012
3103,19.38,0,0.04,561,419,1012
3104,19.41,0.07,1.38,561,420,1013
3105,19.38,0.03,0.61,561,420,1012
3106,19.41,0.06,1.19,562,420,1011
3107,19.41,0.04,0.81,562,420,1012
3108,19.38,0.07,1.38,560,420,1012
3109,19.41,0.03,0.61,561,420,1011
3110,19.41,0.03,0.61,563,420,1012
3111,19.41,0.03,0.61,562,420,1013
3112,19.43,0.02,0.42,563,420,1012
3113,19.41,0.06,1.19,562,420,1012
3114,19.43,0.07,1.38,561,420,1013
3115,19.43,0.08,1.58,563,420,1013
3116,19.41,0.07,1.38,562,420,1013
